artwork_id,artist_id,artist_name,title,year,technique,inventory_number,image_width_cm,image_height_cm,frame_width_cm,frame_height_cm,is_available,loaned_until,thumbnail_url,full_image_url,first_seen_at,last_seen_at,last_updated_at
4678,1955,Siegfried Gumpelmaier,Hongkong,1997,Collage/Papier,3760,26.4,23.8,67,52,True,,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=4678&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=4678,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
644,547,Ernst Balluf,Canale Grande,undatiert,Aquarell/Papier,108,38,28.5,67,52,False,22.05.2026,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=644&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=644,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
964,654,Wolfgang Zöhrer,Krebs,undatiert,Radierung/Papier,60,50,66,64,84,True,,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=964&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=964,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
11435,1089,Leonhard Lehmann,"ohne Titel  (aus ""60 Jahre Künstlergilde Salzkammergut"" - 2)",1987,Holzschnitt/Papier,6151,65,50,84,64,True,,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=11435&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=11435,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
21827,1363,Anton Watzl,"ohne Titel (Serie: ""Tagträumer"") (NL)",1986,Gouache/Papier,8233,62.8,48.5,84,64,True,,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=21827&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=21827,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-10T15:48:25Z
6517,1225,Anton Raidel,Taukreuz,1995,Radierung/Papier,5295,68.5,98.4,74,104,False,17.09.2026,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=6517&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=6517,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
1557,698,Gerhard Gutenberger,ohne Titel (Serie),2009,"Mischtechnik Graphit, Glicéedruck/Lithobütte",820,50,65,64,84,True,,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=1557&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=1557,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
4654,714,Hermann Haider,Atterseelandschaft,1971,Aquarell/Papier,3736,61.9,43.4,84,64,False,19.09.2026,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=4654&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=4654,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
5053,5537,Eduard Diem,friedliche Stadt,undatiert,Lithografie/Papier,3900,54.5,38.5,84,64,True,,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=5053&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=5053,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
6783,587,Walter Kainz,Blüten/Blüten I (Diptychon),1998,"Öl, Acryl, Asche/Leinwand",5399A,125,150,,,False,27.09.2026,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=6783&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=6783,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
21098,698,Gerhard Gutenberger,ohne Titel,1989,Collage/Papier,6782,28.5,41,64,84,True,,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=21098&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=21098,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
927,701,Helmut Kolar,ohne Titel,1990,Mischtechnik/Papier,233,32.5,55,64,84,True,,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=927&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=927,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
3667,656,Astrid Esslinger,ohne Titel,2001,Acryl/Leinwand,3448,80,120,,,True,,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=3667&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=3667,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
21193,646,Ulrich Waibel,On the way,2016,Kreide/Karton,1904,33,45.5,64,84,True,,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=21193&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=21193,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
1162,770,Lies Heilmann,New Orleans (aus der Serie: Karl May war auch nie im Wilden Westen),2004,Druckgrafik/Papier,480,50,50,64,84,True,,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=1162&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=1162,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
1161,770,Lies Heilmann,Äquator ...oder... im großen und ganzen einfach nur blödsinn (aus der Serie: Karl May war auch nie im Wilden Westen),2004,Druckgrafik/Papier,479,50,50,64,84,True,,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=1161&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=1161,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
791,561,Armin Falkner,Weinschwärmer,1989,Farblithografie/Papier,2,47,59,52,67,True,,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=791&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=791,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
5894,1063,Walter Kreindl,Rote Blume,2006,Aquarell/Papier,4953,36.4,50.7,52,67,False,29.10.2026,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=5894&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=5894,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
2645,604,Maria Moser,Kubatur,undatiert,Farbradierung/Papier,2661,39,53,84,64,False,09.09.2026,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=2645&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=2645,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
4863,1017,Dieter Josef,America IV,Mele of Hawaii,"2002, Lithografie/Papier",4497,62,90,74,104,False,10.09.2026,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=4863&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=4863,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
11192,596,Peter Kubovsky,"Paris ""Au soleil de le Butte""",1993,Farbkreide/Papier,1221,64.6,49.8,64,84,True,,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=11192&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=11192,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
2837,560,Eva Bosch,ohne Titel,2003,Öl/Leinwand,2831,90,150,,,False,04.06.2026,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=2837&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=2837,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
673,567,Herbert Friedl,Meditation,1998,Farblithografie/Papier,263,48,64.5,64,84,True,,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=673&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=673,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
5376,1017,Dieter Josef,Chile I,Rapa Nui,"2000, Lithografie/Japanpapier",3994,90,63.5,104,74,True,,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=5376&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=5376,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
21309,5560,Violetta Wakolbinger,IDEM 5 (Serie),2013,"Fotografie, Siebdruck, Zeichnung/Papier",8057,29.7,42,53,62.8,True,,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=21309&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=21309,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
6382,992,Ines Höllwarth,Informell,1975,Siebdruck/Papier,5207,50,65,74,104,False,26.06.2026,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=6382&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=6382,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
5290,655,Rudolf Manfred Zörner,Teilung,1988,"Mischtechnik, Collage/Papier",4755,58,97.5,65.3,104,False,20.11.2026,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=5290&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=5290,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-10T15:48:25Z
21288,1057,Manfred Koutek,Panta Rhei - Gleam of Nature (Serie),2019,Mixed Media/Papier,1990,55.8,75.7,64,84,False,30.10.2026,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=21288&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=21288,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
2062,1516,Klement Johanna,zartschmelzend,2009,"Siebdruck, Acryl/Leinwand",2056,150,120,,,True,,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=2062&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=2062,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
3551,800,Bosch Ulrich,Hamburg,Blankenese,"1996, Öl/Leinwand",3387,75,80,,,False,22.05.2026,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=3551&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=3551,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
1139,765,Klemens Figlhuber,ohne Titel,1990,Mischtechnik/Papier,461,43,61,64,84,True,,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=1139&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=1139,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
21919,685,Sonnleitner Eckart,"Face Integral (Serie ""Mythos"" 021)",2021,Pigmentdruck/Papier/Harz-Wachs-Firnis,8295,41,60,64,84,True,,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=21919&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=21919,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
5880,561,Armin Falkner,Sardines à l'huile,1986,Farblithografie/Papier,5697,65,50.5,84,64,True,,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=5880&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=5880,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
870,670,Anita Gratzer,ohne Titel,1999,Tusche/Papier,296,65,49,84,64,True,,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=870&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=870,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
2740,609,Robert Oltay,Fossil Urvogel,1995,Öl/Holz,2741,100,80,112,92,False,09.09.2026,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=2740&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=2740,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
2752,1185,Philipp-Karl Peneder,Leuchtturm von Harris (Serie),2006,Mischtechnik/Papier,2749A,46,36,52.5,42.5,False,13.05.2026,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=2752&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=2752,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
1280,553,Dietmar Brehm,ohne Titel,2001,Lithografie/Papier,586,37,49,64,84,True,,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=1280&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=1280,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
6515,817,Kristian Fenzl,Paraiso,2011,Acryl/Leinwand,5294A,80,120,,,True,,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=6515&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=6515,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
2651,604,Maria Moser,Erde (Serie: 4 Elemente),2010,Aquatinta Radierung/Papier,2667,40,50,64,84,True,,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=2651&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=2651,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
626,569,Rainer Füreder,"Sträucher im Rodltal (aus dem Zyklus ""Baumgruppen"")",1978,Tusche/Papier,74,40,30,67,52,True,,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=626&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=626,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
21092,2386,Riederer Antonia,In Gedanken,2017,Acryl/Leinwand,1864,90,90,93.5,93.5,False,17.06.2026,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=21092&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=21092,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:42:24Z
10700,639,Kurt Steinberg,Kleine Zeichnung,2014,"Graphit, Tempera, Wachskreide/Papier",2064,42,59,64.3,82.3,True,,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=10700&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=10700,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
21923,820,Sabine Aichhorn,ohne Titel,2023,Öl/Leinwand,8294,80,80,,,True,,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=21923&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=21923,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:42:24Z
1045,740,Uwe Bressnik,Singles,2007,Acryl/Leinwand,381,100,100,,,False,30.09.2026,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=1045&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=1045,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:42:24Z
14888,768,Johann Jascha,Seeburg,1990,"Acryl, Farbstifte, Graphit/Papier",6252,66,50,104,74,False,18.09.2026,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=14888&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=14888,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
6986,1087,Andrea Lehmann,Le Trayas,Frankreich,"2012, Pastellkreide/Leinwand",6068,65,60,67.5,62.5,False,10.06.2026,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=6986&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=6986,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
2140,684,Timmel-Reitter Gunda,Rote Dächer,2008,Öl/Leinwand,2434,80,70,84,74,True,,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=2140&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=2140,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
4211,2177,Elisa Andessner,meuble 3 (Serie),2011,Tusche/Papier,4214,50,40,67,52,True,,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=4211&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=4211,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
13778,663,Oliver Dorfer,ohne Titel,2004,Lithografie/Papier,6334,61,80,74,104,True,,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=13778&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=13778,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
3468,714,Hermann Haider,Landschaft bei Attersee,1971,Aquarell/Papier,3323,61.5,39.5,67,52,True,,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=3468&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=3468,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
1854,768,Johann Jascha,ohne Titel,1991,"Farbstift, Graphit/Büttenpapier",1077,50,66,64,84,False,24.06.2026,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=1854&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=1854,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
702,543,Anatole Ak,ohne Titel,1993,Mischtechnik/Büttenpapier,190,64.5,47,84,64,True,,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=702&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=702,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
16133,1374,Charlotte Wiesmann,ohne Titel (Tryptichon),2016,Holzkohle/Papier,1585B,70,100,74,104,True,,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=16133&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=16133,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
5770,1363,Anton Watzl,Adler,1986,Öl/Leinwand,4915,50,70,53,73.5,False,,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=5770&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=5770,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-10T15:48:25Z
3196,715,Christian Ludwig Attersee,Evaufer (Serie Evastunden - ein Reigenstück,Nr.6),"2010, Lithografie-Siebdruck/Bütten",3103F,35.7,47.5,64,84,False,26.06.2026,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=3196&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=3196,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
1006,656,Astrid Esslinger,In and Out,2005,Acryl/Leinwand,346,120,100,,,False,08.10.2026,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=1006&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=1006,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
20352,1122,Brigitta Malche,Pi II - blaue Orte,1987,Öl/Leinwand,7434,52.5,52.5,,,False,23.09.2026,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=20352&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=20352,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:42:24Z
1000,571,Heinz Göbel,Erdformation,2001,Öl/Leinwand,341,56,45,,,True,,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=1000&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=1000,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
4688,1347,Url Wolf,Linz,1974,Mischtechnik/Papier,3770,50,47.4,84,64,False,23.07.2026,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=4688&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=4688,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
